stock_code,stock_name,shares,weight,date
3533,嘉澤,111000,0.7681,2026-04-21
3131,弘塑,89000,0.7666,2026-04-21
3583,辛耘,370000,0.7481,2026-04-21
2313,華通,1033000,0.6904,2026-04-21
2303,聯電,3045000,0.6093,2026-04-21
2472,立隆電,1210000,0.5973,2026-04-21
6274,台燿,223000,0.5639,2026-04-21
2368,金像電,155000,0.4986,2026-04-21
3711,日月光投控,349000,0.4325,2026-04-21
3665,貿聯-KY,58136,0.3702,2026-04-21
6691,洋基工程,159000,0.2826,2026-04-21
4938,和碩,1236000,0.2726,2026-04-21
3529,力旺,23000,0.2657,2026-04-21
5274,信驊,6000,0.2402,2026-04-21
8046,南電,103000,0.2134,2026-04-21
6177,達麗,1784350,0.2103,2026-04-21
3376,新日興,355000,0.2088,2026-04-21
2885,元大金,1102420,0.1476,2026-04-21
8464,億豐,142000,0.1411,2026-04-21
1319,東陽,355000,0.0736,2026-04-21
4441,振大環球,59000,0.0299,2026-04-21
6510,精測,1000,0.0107,2026-04-21
2548,華固,29600,0.01,2026-04-21
3443,創意,1000,0.0098,2026-04-21
1519,華城,600,0.0014,2026-04-21
8358,金居,1000,0.001,2026-04-21
3706,神達,1400,0.0003,2026-04-21
2886,兆豐金,1000,0.0001,2026-04-21
2881,富邦金,250,0.0,2026-04-21
2330,台積電,1468000,7.7981,2026-04-22
5536,聖暉*,3355000,7.7895,2026-04-22
3105,穩懋,3946000,6.135,2026-04-22
6669,緯穎,461000,5.1963,2026-04-22
2383,台光電,457000,4.8138,2026-04-22
2360,致茂,855000,4.4975,2026-04-22
3264,欣銓,8078000,4.3957,2026-04-22
6139,亞翔,2278000,4.2559,2026-04-22
2345,智邦,719000,4.0988,2026-04-22
3017,奇鋐,538000,3.7571,2026-04-22
2308,台達電,690000,3.6027,2026-04-22
6223,旺矽,276000,3.4507,2026-04-22
2454,聯發科,563000,3.3481,2026-04-22
6257,矽格,6338000,3.0629,2026-04-22
6805,富世達,501000,2.5769,2026-04-22
3491,昇達科,539000,2.4023,2026-04-22
6147,頎邦,6546000,2.4001,2026-04-22
4958,臻鼎-KY,2654000,2.1663,2026-04-22
6285,啟碁,3000000,1.8773,2026-04-22
1785,光洋科,4611000,1.8699,2026-04-22
2467,志聖,1179000,1.8238,2026-04-22
6510,精測,121000,1.3168,2026-04-22
8996,高力,373000,1.155,2026-04-22
2059,川湖,106000,1.0808,2026-04-22
6488,環球晶,683000,1.0619,2026-04-22
3030,德律,1135000,1.0529,2026-04-22
2404,漢唐,368000,0.9535,2026-04-22
3211,順達,780000,0.8387,2026-04-22
5289,宜鼎,274000,0.8271,2026-04-22
3583,辛耘,370000,0.812,2026-04-22
2347,聯強,3693000,0.8038,2026-04-22
3131,弘塑,89000,0.7841,2026-04-22
3533,嘉澤,111000,0.7622,2026-04-22
2313,華通,1033000,0.6611,2026-04-22
2303,聯電,3045000,0.6201,2026-04-22
2472,立隆電,1210000,0.5769,2026-04-22
6274,台燿,223000,0.5622,2026-04-22
2368,金像電,155000,0.502,2026-04-22
3711,日月光投控,349000,0.4205,2026-04-22
3665,貿聯-KY,58136,0.3849,2026-04-22
6691,洋基工程,159000,0.2818,2026-04-22
4938,和碩,1236000,0.2712,2026-04-22
5274,信驊,6000,0.25,2026-04-22
3529,力旺,23000,0.2416,2026-04-22
8046,南電,103000,0.2143,2026-04-22
6177,達麗,1784350,0.2096,2026-04-22
3376,新日興,355000,0.2046,2026-04-22
2885,元大金,1102420,0.1431,2026-04-22
8464,億豐,142000,0.1368,2026-04-22
1319,東陽,355000,0.0718,2026-04-22
4441,振大環球,59000,0.0298,2026-04-22
2548,華固,29600,0.01,2026-04-22
3443,創意,1000,0.0095,2026-04-22
1519,華城,600,0.0014,2026-04-22
8358,金居,1000,0.001,2026-04-22
3706,神達,1400,0.0003,2026-04-22
2886,兆豐金,1000,0.0001,2026-04-22
2881,富邦金,250,0.0,2026-04-22
5536,聖暉*,3355000,8.4274,2026-04-23
2330,台積電,1468000,8.0821,2026-04-23
3105,穩懋,3946000,5.849,2026-04-23
6669,緯穎,461000,5.1859,2026-04-23
2383,台光電,457000,4.9595,2026-04-23
6139,亞翔,2278000,4.2931,2026-04-23
2360,致茂,828000,4.2517,2026-04-23
3264,欣銓,8078000,4.2228,2026-04-23
2345,智邦,719000,3.9584,2026-04-23
3017,奇鋐,538000,3.8164,2026-04-23
2308,台達電,690000,3.6161,2026-04-23
6223,旺矽,276000,3.4993,2026-04-23
2454,聯發科,563000,3.3008,2026-04-23
6257,矽格,6338000,3.0364,2026-04-23
6805,富世達,501000,2.5328,2026-04-23
6147,頎邦,6546000,2.3217,2026-04-23
4958,臻鼎-KY,2654000,2.283,2026-04-23
3491,昇達科,539000,2.2113,2026-04-23
1785,光洋科,4611000,1.7636,2026-04-23
6285,啟碁,3000000,1.7271,2026-04-23
2467,志聖,1199000,1.7074,2026-04-23
6510,精測,121000,1.233,2026-04-23
8996,高力,373000,1.1946,2026-04-23
6488,環球晶,683000,1.034,2026-04-23
2059,川湖,106000,1.0058,2026-04-23
2303,聯電,5045000,0.9828,2026-04-23
3030,德律,1135000,0.9688,2026-04-23
2404,漢唐,368000,0.9497,2026-04-23
3583,辛耘,370000,0.8745,2026-04-23
3211,順達,780000,0.8134,2026-04-23
2347,聯強,3693000,0.8044,2026-04-23
5289,宜鼎,274000,0.8014,2026-04-23
3131,弘塑,89000,0.742,2026-04-23
3533,嘉澤,111000,0.7227,2026-04-23
2313,華通,1033000,0.6083,2026-04-23
6274,台燿,223000,0.5607,2026-04-23
2472,立隆電,1210000,0.5508,2026-04-23
2368,金像電,155000,0.5189,2026-04-23
3711,日月光投控,349000,0.429,2026-04-23
3665,貿聯-KY,58136,0.4239,2026-04-23
6691,洋基工程,159000,0.2844,2026-04-23
4938,和碩,1236000,0.2748,2026-04-23
5274,信驊,6000,0.2488,2026-04-23
3529,力旺,23000,0.2422,2026-04-23
6177,達麗,1784350,0.2184,2026-04-23
8046,南電,103000,0.2167,2026-04-23
3376,新日興,355000,0.202,2026-04-23
2885,元大金,1102420,0.1464,2026-04-23
8464,億豐,142000,0.1362,2026-04-23
1319,東陽,355000,0.071,2026-04-23
4441,振大環球,59000,0.0297,2026-04-23
3443,創意,1000,0.0103,2026-04-23
2548,華固,29600,0.0102,2026-04-23
1519,華城,600,0.0013,2026-04-23
8358,金居,1000,0.0009,2026-04-23
3706,神達,1400,0.0003,2026-04-23
2886,兆豐金,1000,0.0001,2026-04-23
2881,富邦金,250,0.0,2026-04-23
2330,台積電,1548000,8.705,2026-04-24
5536,聖暉*,3355000,8.3928,2026-04-24
3105,穩懋,3946000,5.5551,2026-04-24
6669,緯穎,461000,5.4992,2026-04-24
2383,台光電,457000,5.2633,2026-04-24
3264,欣銓,8078000,4.3658,2026-04-24
6139,亞翔,2278000,4.1391,2026-04-24
3017,奇鋐,538000,4.0777,2026-04-24
2345,智邦,719000,3.9599,2026-04-24
2308,台達電,690000,3.6848,2026-04-24
2454,聯發科,573000,3.5909,2026-04-24
2360,致茂,724000,3.5775,2026-04-24
6223,旺矽,276000,3.303,2026-04-24
6257,矽格,6338000,3.0176,2026-04-24
6147,頎邦,6546000,2.4428,2026-04-24
4958,臻鼎-KY,2654000,2.3735,2026-04-24
3491,昇達科,539000,2.1779,2026-04-24
1785,光洋科,4611000,1.7326,2026-04-24
6805,富世達,341000,1.6806,2026-04-24
2467,志聖,1199000,1.6601,2026-04-24
6285,啟碁,3000000,1.6098,2026-04-24
6510,精測,121000,1.1304,2026-04-24
8996,高力,373000,1.0799,2026-04-24
2059,川湖,106000,1.0353,2026-04-24
6488,環球晶,683000,1.023,2026-04-24
2303,聯電,5045000,0.9673,2026-04-24
2404,漢唐,368000,0.9366,2026-04-24
3030,德律,1135000,0.9216,2026-04-24
2347,聯強,3693000,0.785,2026-04-24
3583,辛耘,370000,0.776,2026-04-24
3211,順達,780000,0.7658,2026-04-24
5289,宜鼎,274000,0.7651,2026-04-24
3533,嘉澤,111000,0.7199,2026-04-24
3131,弘塑,89000,0.7169,2026-04-24
6274,台燿,223000,0.5997,2026-04-24
2313,華通,1033000,0.5702,2026-04-24
2368,金像電,155000,0.5544,2026-04-24
2472,立隆電,1210000,0.5371,2026-04-24
3711,日月光投控,349000,0.4455,2026-04-24
3665,貿聯-KY,58136,0.4137,2026-04-24
6691,洋基工程,159000,0.2762,2026-04-24
4938,和碩,1236000,0.2681,2026-04-24
5274,信驊,6000,0.2527,2026-04-24
8046,南電,103000,0.2316,2026-04-24
3529,力旺,23000,0.2308,2026-04-24
6177,達麗,1784350,0.2103,2026-04-24
3376,新日興,355000,0.1946,2026-04-24
2885,元大金,1102420,0.1417,2026-04-24
8464,億豐,142000,0.1301,2026-04-24
1319,東陽,355000,0.0687,2026-04-24
4441,振大環球,59000,0.028,2026-04-24
3443,創意,1000,0.0103,2026-04-24
2548,華固,29600,0.0099,2026-04-24
1519,華城,600,0.0013,2026-04-24
8358,金居,1000,0.0009,2026-04-24
3706,神達,1400,0.0002,2026-04-24
2886,兆豐金,1000,0.0001,2026-04-24
2881,富邦金,250,0.0,2026-04-24
2330,台積電,1548000,9.0738,2026-04-27
5536,聖暉*,3355000,8.0573,2026-04-27
6669,緯穎,491000,6.2136,2026-04-27
2383,台光電,457000,5.5941,2026-04-27
3105,穩懋,3946000,5.0294,2026-04-27
3264,欣銓,8078000,4.0556,2026-04-27
2345,智邦,719000,4.047,2026-04-27
3017,奇鋐,538000,3.9471,2026-04-27
6139,亞翔,2278000,3.9262,2026-04-27
2454,聯發科,573000,3.6108,2026-04-27
2308,台達電,690000,3.607,2026-04-27
2360,致茂,724000,3.6068,2026-04-27
6223,旺矽,276000,3.4856,2026-04-27
6257,矽格,6338000,2.9196,2026-04-27
4958,臻鼎-KY,2654000,2.4623,2026-04-27
3491,昇達科,539000,2.2388,2026-04-27
6147,頎邦,6546000,2.2192,2026-04-27
1785,光洋科,4611000,1.778,2026-04-27
6805,富世達,311000,1.666,2026-04-27
6285,啟碁,3000000,1.642,2026-04-27
2467,志聖,1199000,1.5375,2026-04-27
6510,精測,121000,1.1179,2026-04-27
6488,環球晶,683000,1.0958,2026-04-27
2059,川湖,106000,1.0863,2026-04-27
8996,高力,373000,1.0328,2026-04-27
2303,聯電,5045000,0.9491,2026-04-27
2404,漢唐,368000,0.9228,2026-04-27
3030,德律,1135000,0.9193,2026-04-27
5289,宜鼎,274000,0.8438,2026-04-27
3533,嘉澤,111000,0.7784,2026-04-27
3211,順達,780000,0.7781,2026-04-27
2347,聯強,3693000,0.7655,2026-04-27
3583,辛耘,370000,0.7047,2026-04-27
3131,弘塑,89000,0.6621,2026-04-27
2313,華通,1033000,0.6295,2026-04-27
6274,台燿,223000,0.5713,2026-04-27
2368,金像電,155000,0.5696,2026-04-27
2472,立隆電,1210000,0.5292,2026-04-27
3711,日月光投控,349000,0.4475,2026-04-27
3665,貿聯-KY,58136,0.3956,2026-04-27
4938,和碩,1236000,0.2658,2026-04-27
6691,洋基工程,159000,0.2621,2026-04-27
5274,信驊,6000,0.2484,2026-04-27
8046,南電,103000,0.2433,2026-04-27
3529,力旺,23000,0.2407,2026-04-27
6177,達麗,1784350,0.2057,2026-04-27
3376,新日興,355000,0.1906,2026-04-27
2885,元大金,1102420,0.1449,2026-04-27
8464,億豐,142000,0.1288,2026-04-27
1319,東陽,355000,0.0676,2026-04-27
4441,振大環球,59000,0.028,2026-04-27
3443,創意,1000,0.0102,2026-04-27
2548,華固,29600,0.0101,2026-04-27
1519,華城,600,0.0013,2026-04-27
8358,金居,1000,0.0008,2026-04-27
3706,神達,1400,0.0002,2026-04-27
2886,兆豐金,1000,0.0001,2026-04-27
2881,富邦金,250,0.0,2026-04-27
2330,台積電,1548000,8.8082,2026-04-28
5536,聖暉*,3355000,7.593,2026-04-28
6669,緯穎,491000,6.0543,2026-04-28
2383,台光電,457000,5.1361,2026-04-28
3105,穩懋,3946000,5.0633,2026-04-28
2345,智邦,719000,4.2389,2026-04-28
3264,欣銓,8078000,4.1191,2026-04-28
6139,亞翔,2278000,3.9793,2026-04-28
2454,聯發科,573000,3.8492,2026-04-28
3017,奇鋐,538000,3.8421,2026-04-28
2360,致茂,724000,3.8406,2026-04-28
2308,台達電,690000,3.7666,2026-04-28
6223,旺矽,276000,3.4599,2026-04-28
6257,矽格,6338000,2.9388,2026-04-28
4958,臻鼎-KY,2654000,2.6862,2026-04-28
6147,頎邦,6546000,2.4215,2026-04-28
3491,昇達科,539000,2.2431,2026-04-28
1785,光洋科,4611000,1.9366,2026-04-28
2467,志聖,1199000,1.6786,2026-04-28
6285,啟碁,3000000,1.6762,2026-04-28
6805,富世達,311000,1.6657,2026-04-28
6510,精測,121000,1.1516,2026-04-28
8996,高力,373000,1.1258,2026-04-28
2059,川湖,106000,1.0837,2026-04-28
6488,環球晶,683000,1.0176,2026-04-28
2303,聯電,5045000,0.9733,2026-04-28
3030,德律,1135000,0.9548,2026-04-28
5289,宜鼎,274000,0.9185,2026-04-28
2404,漢唐,368000,0.916,2026-04-28
2347,聯強,3693000,0.7826,2026-04-28
3533,嘉澤,111000,0.7613,2026-04-28
3211,順達,780000,0.7524,2026-04-28
3583,辛耘,370000,0.7014,2026-04-28
3131,弘塑,89000,0.6561,2026-04-28
2313,華通,1033000,0.6355,2026-04-28
2368,金像電,155000,0.5534,2026-04-28
6274,台燿,223000,0.5533,2026-04-28
2472,立隆電,1210000,0.5439,2026-04-28
3711,日月光投控,349000,0.4442,2026-04-28
3665,貿聯-KY,58136,0.3927,2026-04-28
4938,和碩,1236000,0.2625,2026-04-28
6691,洋基工程,159000,0.2605,2026-04-28
5274,信驊,6000,0.248,2026-04-28
8046,南電,103000,0.2466,2026-04-28
3529,力旺,23000,0.2354,2026-04-28
6177,達麗,1784350,0.2062,2026-04-28
3376,新日興,355000,0.1869,2026-04-28
2885,元大金,1102420,0.1478,2026-04-28
8464,億豐,142000,0.1302,2026-04-28
1319,東陽,355000,0.069,2026-04-28
4441,振大環球,59000,0.0286,2026-04-28
3443,創意,1000,0.0107,2026-04-28
2548,華固,29600,0.0096,2026-04-28
1519,華城,600,0.0013,2026-04-28
8358,金居,1000,0.0009,2026-04-28
3706,神達,1400,0.0002,2026-04-28
2886,兆豐金,1000,0.0001,2026-04-28
2881,富邦金,250,0.0,2026-04-28
2330,台積電,1548000,8.6821,2026-04-29
5536,聖暉*,3355000,7.4318,2026-04-29
6669,緯穎,491000,6.1203,2026-04-29
2383,台光電,457000,5.2203,2026-04-29
3105,穩懋,3946000,5.0963,2026-04-29
3264,欣銓,8078000,4.1461,2026-04-29
2345,智邦,719000,4.0881,2026-04-29
6139,亞翔,2278000,3.9325,2026-04-29
3017,奇鋐,538000,3.924,2026-04-29
2308,台達電,690000,3.8433,2026-04-29
2360,致茂,724000,3.8278,2026-04-29
2454,聯發科,573000,3.796,2026-04-29
6223,旺矽,276000,3.5113,2026-04-29
6257,矽格,6338000,2.8943,2026-04-29
6147,頎邦,6546000,2.6609,2026-04-29
4958,臻鼎-KY,2654000,2.6151,2026-04-29
3491,昇達科,539000,2.1563,2026-04-29
1785,光洋科,4611000,2.0641,2026-04-29
2467,志聖,1199000,1.7089,2026-04-29
6805,富世達,311000,1.6562,2026-04-29
6285,啟碁,3000000,1.644,2026-04-29
2059,川湖,106000,1.1344,2026-04-29
6510,精測,121000,1.13,2026-04-29
8996,高力,373000,1.0939,2026-04-29
3030,德律,1135000,1.0059,2026-04-29
2303,聯電,5045000,0.9669,2026-04-29
6488,環球晶,683000,0.9418,2026-04-29
5289,宜鼎,274000,0.9269,2026-04-29
2404,漢唐,368000,0.9079,2026-04-29
2347,聯強,3693000,0.7914,2026-04-29
3533,嘉澤,111000,0.7567,2026-04-29
3583,辛耘,372000,0.7388,2026-04-29
3211,順達,780000,0.7274,2026-04-29
3131,弘塑,89000,0.6571,2026-04-29
2313,華通,1033000,0.6112,2026-04-29
6274,台燿,223000,0.5593,2026-04-29
2472,立隆電,1210000,0.5525,2026-04-29
2368,金像電,155000,0.5423,2026-04-29
3711,日月光投控,349000,0.4386,2026-04-29
3665,貿聯-KY,58136,0.4158,2026-04-29
4938,和碩,1236000,0.2607,2026-04-29
6691,洋基工程,159000,0.2601,2026-04-29
5274,信驊,6000,0.2555,2026-04-29
8046,南電,103000,0.2427,2026-04-29
3529,力旺,23000,0.2307,2026-04-29
6177,達麗,1784350,0.2116,2026-04-29
3376,新日興,355000,0.1872,2026-04-29
2885,元大金,1102420,0.1483,2026-04-29
8464,億豐,142000,0.1284,2026-04-29
1319,東陽,355000,0.0683,2026-04-29
4441,振大環球,59000,0.028,2026-04-29
3443,創意,1000,0.0105,2026-04-29
2548,華固,29600,0.0097,2026-04-29
1519,華城,600,0.0013,2026-04-29
8358,金居,1000,0.0009,2026-04-29
3706,神達,1400,0.0002,2026-04-29
2886,兆豐金,1000,0.0001,2026-04-29
2881,富邦金,250,0.0,2026-04-29
2330,台積電,1548000,8.4756,2026-04-30
5536,聖暉*,3355000,7.0982,2026-04-30
6669,緯穎,491000,5.8866,2026-04-30
3105,穩懋,3946000,5.424,2026-04-30
2383,台光電,457000,5.3266,2026-04-30
2345,智邦,719000,4.204,2026-04-30
3264,欣銓,8078000,4.0396,2026-04-30
2360,致茂,724000,3.9362,2026-04-30
6139,亞翔,2278000,3.9141,2026-04-30
3017,奇鋐,538000,3.9114,2026-04-30
2454,聯發科,573000,3.8352,2026-04-30
2308,台達電,690000,3.8309,2026-04-30
6223,旺矽,276000,3.4859,2026-04-30
6257,矽格,6338000,2.9256,2026-04-30
4958,臻鼎-KY,2654000,2.8654,2026-04-30
6147,頎邦,6546000,2.7363,2026-04-30
3491,昇達科,539000,2.1425,2026-04-30
1785,光洋科,4611000,1.957,2026-04-30
2467,志聖,1199000,1.8725,2026-04-30
6285,啟碁,3000000,1.6617,2026-04-30
6805,富世達,311000,1.6509,2026-04-30
8996,高力,373000,1.1957,2026-04-30
6510,精測,121000,1.0674,2026-04-30
2059,川湖,106000,1.0628,2026-04-30
6488,環球晶,683000,1.0159,2026-04-30
2303,聯電,5045000,1.0001,2026-04-30
3030,德律,1135000,0.9969,2026-04-30
2404,漢唐,368000,0.8965,2026-04-30
5289,宜鼎,274000,0.8748,2026-04-30
2347,聯強,3693000,0.7813,2026-04-30
3583,辛耘,372000,0.7555,2026-04-30
3533,嘉澤,111000,0.7443,2026-04-30
3211,順達,780000,0.7211,2026-04-30
3131,弘塑,89000,0.6733,2026-04-30
2313,華通,1033000,0.6477,2026-04-30
6274,台燿,223000,0.5776,2026-04-30
2368,金像電,155000,0.5525,2026-04-30
2472,立隆電,1210000,0.5476,2026-04-30
3711,日月光投控,349000,0.4278,2026-04-30
3665,貿聯-KY,58136,0.4129,2026-04-30
8046,南電,103000,0.2654,2026-04-30
4938,和碩,1236000,0.2608,2026-04-30
6691,洋基工程,159000,0.2572,2026-04-30
5274,信驊,6000,0.2535,2026-04-30
3529,力旺,23000,0.2297,2026-04-30
6177,達麗,1784350,0.2082,2026-04-30
3376,新日興,355000,0.1857,2026-04-30
2885,元大金,1102420,0.1475,2026-04-30
8464,億豐,142000,0.1278,2026-04-30
1319,東陽,355000,0.068,2026-04-30
4441,振大環球,59000,0.0282,2026-04-30
3443,創意,1000,0.0109,2026-04-30
2548,華固,29600,0.0095,2026-04-30
1519,華城,600,0.0013,2026-04-30
8358,金居,1000,0.0009,2026-04-30
3706,神達,1400,0.0002,2026-04-30
2886,兆豐金,1000,0.0001,2026-04-30
2881,富邦金,250,0.0,2026-04-30
2330,台積電,1548000,8.6227,2026-05-04
5536,聖暉*,3355000,7.0152,2026-05-04
6669,緯穎,491000,5.8426,2026-05-04
2383,台光電,457000,5.3205,2026-05-04
3105,穩懋,3946000,5.0626,2026-05-04
2345,智邦,719000,4.4098,2026-05-04
3264,欣銓,8078000,4.2425,2026-05-04
2360,致茂,724000,4.0948,2026-05-04
2454,聯發科,573000,4.0265,2026-05-04
6139,亞翔,2278000,3.8764,2026-05-04
3017,奇鋐,538000,3.8003,2026-05-04
2308,台達電,690000,3.7505,2026-05-04
6223,旺矽,276000,3.4903,2026-05-04
6257,矽格,6338000,2.9562,2026-05-04
6147,頎邦,6546000,2.8689,2026-05-04
4958,臻鼎-KY,2654000,2.8104,2026-05-04
3491,昇達科,539000,2.2501,2026-05-04
1785,光洋科,4611000,1.9192,2026-05-04
2467,志聖,1199000,1.7027,2026-05-04
6805,富世達,311000,1.6866,2026-05-04
6285,啟碁,3000000,1.6637,2026-05-04
3583,辛耘,617000,1.1979,2026-05-04
8996,高力,373000,1.137,2026-05-04
6510,精測,121000,1.1198,2026-05-04
2059,川湖,106000,1.0524,2026-05-04
3030,德律,1135000,1.0462,2026-05-04
6488,環球晶,683000,1.0134,2026-05-04
2303,聯電,5045000,1.003,2026-05-04
2404,漢唐,368000,0.8812,2026-05-04
5289,宜鼎,274000,0.8687,2026-05-04
2347,聯強,3693000,0.7387,2026-05-04
3533,嘉澤,111000,0.7093,2026-05-04
3211,順達,780000,0.6856,2026-05-04
2313,華通,1033000,0.6791,2026-05-04
3131,弘塑,89000,0.6679,2026-05-04
6274,台燿,223000,0.606,2026-05-04
2368,金像電,155000,0.5464,2026-05-04
2472,立隆電,1210000,0.5451,2026-05-04
3711,日月光投控,349000,0.4486,2026-05-04
3665,貿聯-KY,58136,0.4184,2026-05-04
5274,信驊,6000,0.2577,2026-05-04
6691,洋基工程,159000,0.2495,2026-05-04
8046,南電,103000,0.2486,2026-05-04
4938,和碩,1236000,0.246,2026-05-04
6177,達麗,1784350,0.1972,2026-05-04
3376,新日興,355000,0.1816,2026-05-04
2885,元大金,1102420,0.1433,2026-05-04
8464,億豐,142000,0.1196,2026-05-04
1319,東陽,355000,0.0651,2026-05-04
4441,振大環球,59000,0.0269,2026-05-04
3443,創意,1000,0.0114,2026-05-04
2548,華固,29600,0.0089,2026-05-04
1519,華城,600,0.0013,2026-05-04
8358,金居,1000,0.0009,2026-05-04
3706,神達,1400,0.0002,2026-05-04
2886,兆豐金,1000,0.0,2026-05-04
2881,富邦金,250,0.0,2026-05-04
2330,台積電,1616000,8.4105,2026-05-05
5536,聖暉*,3502000,6.9665,2026-05-05
6669,緯穎,513000,5.6424,2026-05-05
3105,穩懋,4118000,5.2866,2026-05-05
2383,台光電,477000,5.2189,2026-05-05
3264,欣銓,8078000,4.4004,2026-05-05
2345,智邦,750000,4.3284,2026-05-05
2454,聯發科,573000,4.1817,2026-05-05
2360,致茂,756000,3.9084,2026-05-05
6139,亞翔,2378000,3.8009,2026-05-05
2308,台達電,720000,3.6057,2026-05-05
3017,奇鋐,562000,3.5164,2026-05-05
6223,旺矽,288000,3.3309,2026-05-05
6257,矽格,6615000,3.0143,2026-05-05
6147,頎邦,6831000,2.8046,2026-05-05
4958,臻鼎-KY,2770000,2.7327,2026-05-05
3491,昇達科,563000,2.2073,2026-05-05
1785,光洋科,4813000,1.7813,2026-05-05
6285,啟碁,3131000,1.6874,2026-05-05
2467,志聖,1251000,1.6523,2026-05-05
6805,富世達,325000,1.4997,2026-05-05
3583,辛耘,654000,1.2011,2026-05-05
6488,環球晶,707000,1.0891,2026-05-05
3030,德律,1135000,1.0869,2026-05-05
8996,高力,389000,1.0707,2026-05-05
6510,精測,126000,1.0667,2026-05-05
2059,川湖,111000,1.0629,2026-05-05
2303,聯電,5265000,1.012,2026-05-05
5289,宜鼎,274000,0.8999,2026-05-05
2404,漢唐,384000,0.8678,2026-05-05
2347,聯強,3855000,0.7329,2026-05-05
2313,華通,1078000,0.6844,2026-05-05
3211,順達,814000,0.6825,2026-05-05
3533,嘉澤,116000,0.6681,2026-05-05
6274,台燿,230000,0.649,2026-05-05
3131,弘塑,93000,0.626,2026-05-05
2368,金像電,162000,0.5545,2026-05-05
2472,立隆電,1263000,0.5507,2026-05-05
3711,日月光投控,364000,0.4378,2026-05-05
3665,貿聯-KY,61136,0.4065,2026-05-05
5274,信驊,6000,0.2469,2026-05-05
8046,南電,107000,0.2467,2026-05-05
6691,洋基工程,166000,0.2453,2026-05-05
4938,和碩,1290000,0.2431,2026-05-05
6177,達麗,1862350,0.1955,2026-05-05
3376,新日興,371000,0.1763,2026-05-05
2885,元大金,1150420,0.1474,2026-05-05
8464,億豐,148000,0.1179,2026-05-05
1319,東陽,355000,0.0627,2026-05-05
4441,振大環球,62000,0.0276,2026-05-05
3443,創意,1000,0.0111,2026-05-05
2548,華固,30600,0.0085,2026-05-05
1519,華城,600,0.0012,2026-05-05
8358,金居,1000,0.001,2026-05-05
3706,神達,1400,0.0002,2026-05-05
2886,兆豐金,1000,0.0,2026-05-05
2881,富邦金,250,0.0,2026-05-05
2330,台積電,1659000,8.3676,2026-05-06
5536,聖暉*,3502000,6.8847,2026-05-06
6669,緯穎,513000,5.7154,2026-05-06
2383,台光電,489000,5.4261,2026-05-06
3105,穩懋,4118000,4.6156,2026-05-06
2454,聯發科,573000,4.4057,2026-05-06
2345,智邦,767000,4.2726,2026-05-06
3264,欣銓,8268000,4.1887,2026-05-06
2360,致茂,772000,4.0582,2026-05-06
6139,亞翔,2437000,3.906,2026-05-06
2308,台達電,738000,3.6561,2026-05-06
6223,旺矽,288000,3.1957,2026-05-06
6257,矽格,6773000,3.0897,2026-05-06
6147,頎邦,6969000,2.7339,2026-05-06
4958,臻鼎-KY,2770000,2.5582,2026-05-06
3491,昇達科,563000,2.0445,2026-05-06
6488,環球晶,1223000,1.9766,2026-05-06
1785,光洋科,4925000,1.8602,2026-05-06
3017,奇鋐,322000,1.7576,2026-05-06
6285,啟碁,3207000,1.675,2026-05-06
2467,志聖,1280000,1.6269,2026-05-06
2303,聯電,7865000,1.6114,2026-05-06
3583,辛耘,763000,1.3734,2026-05-06
6805,富世達,325000,1.3696,2026-05-06
2059,川湖,111000,1.0948,2026-05-06
6510,精測,126000,1.0733,2026-05-06
3030,德律,1158000,1.072,2026-05-06
8996,高力,389000,1.0158,2026-05-06
5289,宜鼎,280000,0.9258,2026-05-06
2404,漢唐,384000,0.847,2026-05-06
2347,聯強,3950000,0.7482,2026-05-06
3533,嘉澤,116000,0.7111,2026-05-06
6274,台燿,235000,0.6927,2026-05-06
3211,順達,814000,0.6833,2026-05-06
3131,弘塑,93000,0.6671,2026-05-06
2313,華通,1105000,0.6192,2026-05-06
2472,立隆電,1293000,0.5405,2026-05-06
2368,金像電,166000,0.5377,2026-05-06
3711,日月光投控,373000,0.4381,2026-05-06
3665,貿聯-KY,63136,0.3885,2026-05-06
6691,洋基工程,166000,0.2519,2026-05-06
5274,信驊,6000,0.2515,2026-05-06
4938,和碩,1290000,0.2417,2026-05-06
8046,南電,107000,0.2254,2026-05-06
6177,達麗,1862350,0.1901,2026-05-06
3376,新日興,371000,0.1704,2026-05-06
2885,元大金,1150420,0.1449,2026-05-06
8464,億豐,148000,0.1128,2026-05-06
1319,東陽,355000,0.06,2026-05-06
4441,振大環球,62000,0.0269,2026-05-06
3443,創意,1000,0.0111,2026-05-06
2548,華固,30600,0.0085,2026-05-06
1519,華城,600,0.0011,2026-05-06
8358,金居,1000,0.001,2026-05-06
3706,神達,1400,0.0002,2026-05-06
2886,兆豐金,1000,0.0,2026-05-06
2881,富邦金,250,0.0,2026-05-06
2330,台積電,1692000,8.4295,2026-05-07
5536,聖暉*,3502000,6.5029,2026-05-07
6669,緯穎,513000,5.3992,2026-05-07
2383,台光電,499000,5.3379,2026-05-07
3105,穩懋,4118000,4.4406,2026-05-07
3264,欣銓,8268000,4.4311,2026-05-07
2345,智邦,781000,4.312,2026-05-07
2454,聯發科,573000,4.2264,2026-05-07
2360,致茂,785000,3.9362,2026-05-07
6139,亞翔,2483000,3.861,2026-05-07
